,Label,session,current_drive_mode
1359102,,5399.0,car/driveMode/0.0
1359103,,5399.0,car/driveMode/0.0
1359104,,5399.0,car/driveMode/0.0
1359105,,5399.0,car/driveMode/0.0
1359106,,5399.0,car/driveMode/0.0
1359107,,5399.0,car/driveMode/0.0
1359108,,5399.0,car/driveMode/0.0
1359109,,5399.0,car/driveMode/0.0
1359110,,5399.0,car/driveMode/0.0
1359111,,5399.0,car/driveMode/0.0
1359112,,5399.0,car/driveMode/0.0
1359113,,5399.0,car/driveMode/0.0
1359114,,5399.0,car/driveMode/0.0
1359115,,5399.0,car/driveMode/0.0
1359116,,5399.0,car/driveMode/0.0
1359117,,5399.0,car/driveMode/0.0
1359118,,5399.0,car/driveMode/0.0
1359119,,5399.0,car/driveMode/0.0
1359120,,5399.0,car/driveMode/0.0
1359121,,5399.0,car/driveMode/0.0
1359122,,5399.0,car/driveMode/0.0
1359123,,5399.0,car/driveMode/0.0
1359124,,5399.0,car/driveMode/0.0
1359125,,5399.0,car/driveMode/0.0
1359126,,5399.0,car/driveMode/0.0
1359127,,5399.0,car/driveMode/0.0
1359128,,5399.0,car/driveMode/0.0
1359129,,5399.0,car/driveMode/0.0
1359130,,5399.0,car/driveMode/0.0
1359131,,5399.0,car/driveMode/0.0
1359132,,5399.0,car/driveMode/0.0
1359133,,5399.0,car/driveMode/0.0
1359134,,5399.0,car/driveMode/0.0
1359135,,5399.0,car/driveMode/0.0
1359136,,5399.0,car/driveMode/0.0
1359137,,5399.0,car/driveMode/0.0
1359138,,5399.0,car/driveMode/0.0
1359139,,5399.0,car/driveMode/0.0
1359140,,5399.0,car/driveMode/0.0
1359141,,5399.0,car/driveMode/0.0
1359142,,5399.0,car/driveMode/0.0
1359143,,5399.0,car/driveMode/0.0
1359144,,5399.0,car/driveMode/0.0
1359145,,5399.0,car/driveMode/0.0
1359146,,5399.0,car/driveMode/0.0
1359147,,5399.0,car/driveMode/0.0
1359148,,5399.0,car/driveMode/0.0
1359149,,5399.0,car/driveMode/0.0
1359150,,5399.0,car/driveMode/0.0
1359151,,5399.0,car/driveMode/0.0
1359152,,5399.0,car/driveMode/0.0
1359153,,5399.0,car/driveMode/0.0
1359154,,5399.0,car/driveMode/0.0
1359155,,5399.0,car/driveMode/0.0
1359156,,5399.0,car/driveMode/0.0
1359157,,5399.0,car/driveMode/0.0
1359158,,5399.0,car/driveMode/0.0
1359159,,5399.0,car/driveMode/0.0
1359160,,5399.0,car/driveMode/0.0
1359161,,5399.0,car/driveMode/0.0
1359162,,5399.0,car/driveMode/0.0
1359163,,5399.0,car/driveMode/0.0
1359164,,5399.0,car/driveMode/0.0
1359165,,5399.0,car/driveMode/0.0
1359166,,5399.0,car/driveMode/0.0
1359167,,5399.0,car/driveMode/0.0
1359168,,5399.0,car/driveMode/0.0
1359169,,5399.0,car/driveMode/0.0
1359170,,5399.0,car/driveMode/0.0
1359171,,5399.0,car/driveMode/0.0
1359172,,5399.0,car/driveMode/0.0
1359173,,5399.0,car/driveMode/0.0
1359174,,5399.0,car/driveMode/0.0
1359175,,5399.0,car/driveMode/0.0
1359176,,5399.0,car/driveMode/0.0
1359177,,5399.0,car/driveMode/0.0
1359178,,5399.0,car/driveMode/0.0
1359179,,5399.0,car/driveMode/0.0
1359180,,5399.0,car/driveMode/0.0
1359181,,5399.0,car/driveMode/0.0
1359182,,5399.0,car/driveMode/0.0
1359183,,5399.0,car/driveMode/0.0
1359184,,5399.0,car/driveMode/0.0
1359185,,5399.0,car/driveMode/0.0
1359186,,5399.0,car/driveMode/0.0
1359187,,5399.0,car/driveMode/0.0
1359188,,5399.0,car/driveMode/0.0
1359189,,5399.0,car/driveMode/0.0
1359190,,5399.0,car/driveMode/0.0
1359191,,5399.0,car/driveMode/0.0
1359192,,5399.0,car/driveMode/0.0
1359193,,5399.0,car/driveMode/0.0
1359194,,5399.0,car/driveMode/0.0
1359195,,5399.0,car/driveMode/0.0
1359196,,5399.0,car/driveMode/0.0
1359197,,5399.0,car/driveMode/0.0
1359198,,5399.0,car/driveMode/0.0
1359199,,5399.0,car/driveMode/0.0
1359200,,5399.0,car/driveMode/0.0
1359201,,5399.0,car/driveMode/0.0
1359202,,5399.0,car/driveMode/0.0
1359203,,5399.0,car/driveMode/0.0
1359204,,5399.0,car/driveMode/0.0
1359205,,5399.0,car/driveMode/0.0
1359206,,5399.0,car/driveMode/0.0
1359207,,5399.0,car/driveMode/0.0
1359208,,5399.0,car/driveMode/0.0
1359209,,5399.0,car/driveMode/0.0
1359210,,5399.0,car/driveMode/0.0
1359211,,5399.0,car/driveMode/0.0
1359212,,5399.0,car/driveMode/0.0
1359213,,5399.0,car/driveMode/0.0
1359214,,5399.0,car/driveMode/0.0
1359215,,5399.0,car/driveMode/0.0
1359216,,5399.0,car/driveMode/0.0
1359217,,5399.0,car/driveMode/0.0
1359218,,5399.0,car/driveMode/0.0
1359219,,5399.0,car/driveMode/0.0
1359220,,5399.0,car/driveMode/0.0
1359221,,5399.0,car/driveMode/0.0
1359222,,5399.0,car/driveMode/0.0
1359223,,5399.0,car/driveMode/0.0
1359224,,5399.0,car/driveMode/0.0
1359225,,5399.0,car/driveMode/0.0
1359226,,5399.0,car/driveMode/0.0
1359227,,5399.0,car/driveMode/0.0
1359228,car/driveMode/1.0,5399.0,car/driveMode/1.0
1359229,,5399.0,car/driveMode/0.0
1359230,,5399.0,car/driveMode/0.0
1359231,,5399.0,car/driveMode/0.0
1359232,,5399.0,car/driveMode/0.0
1359233,,5399.0,car/driveMode/0.0
1359234,,5399.0,car/driveMode/0.0
1359235,,5399.0,car/driveMode/0.0
1359236,,5399.0,car/driveMode/0.0
1359237,,5399.0,car/driveMode/0.0
1359238,,5399.0,car/driveMode/0.0
1359239,,5399.0,car/driveMode/0.0
1359240,,5399.0,car/driveMode/0.0
1359241,,5399.0,car/driveMode/0.0
1359242,,5399.0,car/driveMode/0.0
1359243,,5399.0,car/driveMode/0.0
1359244,,5399.0,car/driveMode/0.0
1359245,,5399.0,car/driveMode/0.0
1359246,,5399.0,car/driveMode/0.0
1359247,,5399.0,car/driveMode/0.0
1359248,,5399.0,car/driveMode/0.0
1359249,,5399.0,car/driveMode/0.0
1359250,,5399.0,car/driveMode/0.0
1359251,,5399.0,car/driveMode/0.0
1359252,,5399.0,car/driveMode/0.0
1359253,,5399.0,car/driveMode/0.0
1359254,,5399.0,car/driveMode/0.0
1359255,,5399.0,car/driveMode/0.0
1359256,,5399.0,car/driveMode/0.0
1359257,,5399.0,car/driveMode/0.0
1359258,,5399.0,car/driveMode/0.0
1359259,,5399.0,car/driveMode/0.0
1359260,,5399.0,car/driveMode/0.0
1359261,,5399.0,car/driveMode/0.0
1359262,,5399.0,car/driveMode/0.0
1359263,,5399.0,car/driveMode/0.0
1359264,,5399.0,car/driveMode/0.0
1359265,,5399.0,car/driveMode/0.0
1359266,,5399.0,car/driveMode/0.0
1359267,,5399.0,car/driveMode/0.0
1359268,,5399.0,car/driveMode/0.0
1359269,,5399.0,car/driveMode/0.0
1359270,,5399.0,car/driveMode/0.0
1359271,,5399.0,car/driveMode/0.0
1359272,,5399.0,car/driveMode/0.0
1359273,,5399.0,car/driveMode/0.0
1359274,,5399.0,car/driveMode/0.0
1359275,,5399.0,car/driveMode/0.0
1359276,,5399.0,car/driveMode/0.0
1359277,,5399.0,car/driveMode/0.0
1359278,,5399.0,car/driveMode/0.0
1359279,,5399.0,car/driveMode/0.0
1359280,,5399.0,car/driveMode/0.0
1359281,,5399.0,car/driveMode/0.0
1359282,,5399.0,car/driveMode/0.0
1359283,,5399.0,car/driveMode/0.0
1359284,,5399.0,car/driveMode/0.0
1359285,,5399.0,car/driveMode/0.0
1359286,,5399.0,car/driveMode/0.0
1359287,,5399.0,car/driveMode/0.0
1359288,,5399.0,car/driveMode/0.0
1359289,,5399.0,car/driveMode/0.0
1359290,,5399.0,car/driveMode/0.0
1359291,,5399.0,car/driveMode/0.0
1359292,,5399.0,car/driveMode/0.0
1359293,,5399.0,car/driveMode/0.0
1359294,,5399.0,car/driveMode/0.0
1359295,,5399.0,car/driveMode/0.0
1359296,,5399.0,car/driveMode/0.0
1359297,,5399.0,car/driveMode/0.0
1359298,,5399.0,car/driveMode/0.0
1359299,,5399.0,car/driveMode/0.0
1359300,,5399.0,car/driveMode/0.0
1359301,,5399.0,car/driveMode/0.0
1359302,,5399.0,car/driveMode/0.0
1359303,,5399.0,car/driveMode/0.0
1359304,,5399.0,car/driveMode/0.0
1359305,,5399.0,car/driveMode/0.0
1359306,,5399.0,car/driveMode/0.0
1359307,,5399.0,car/driveMode/0.0
1359308,,5399.0,car/driveMode/0.0
1359309,,5399.0,car/driveMode/0.0
1359310,,5399.0,car/driveMode/0.0
1359311,,5399.0,car/driveMode/0.0
1359312,,5399.0,car/driveMode/0.0
1359313,,5399.0,car/driveMode/0.0
1359314,,5399.0,car/driveMode/0.0
1359315,,5399.0,car/driveMode/0.0
1359316,,5399.0,car/driveMode/0.0
1359317,,5399.0,car/driveMode/0.0
1359318,,5399.0,car/driveMode/0.0
1359319,,5399.0,car/driveMode/0.0
1359320,,5399.0,car/driveMode/0.0
1359321,,5399.0,car/driveMode/0.0
1359322,,5399.0,car/driveMode/0.0
1359323,,5399.0,car/driveMode/0.0
1359324,,5399.0,car/driveMode/0.0
1359325,,5399.0,car/driveMode/0.0
1359327,,5399.0,car/driveMode/0.0
1359326,car/driveMode/0.0,5399.0,car/driveMode/0.0
1359328,,5399.0,car/driveMode/0.0
1359329,,5399.0,car/driveMode/0.0
1359330,,5399.0,car/driveMode/0.0
1359331,,5399.0,car/driveMode/0.0
1359332,,5399.0,car/driveMode/0.0
1359333,,5399.0,car/driveMode/0.0
1359334,,5399.0,car/driveMode/0.0
1359335,,5399.0,car/driveMode/0.0
1359336,,5399.0,car/driveMode/0.0
1359337,,5399.0,car/driveMode/0.0
1359338,,5399.0,car/driveMode/0.0
1359339,,5399.0,car/driveMode/0.0
1359340,,5399.0,car/driveMode/0.0
1359341,,5399.0,car/driveMode/0.0
1359342,,5399.0,car/driveMode/0.0
1359343,,5399.0,car/driveMode/0.0
1359344,,5399.0,car/driveMode/0.0
1359345,,5399.0,car/driveMode/0.0
1359346,,5399.0,car/driveMode/0.0
1359347,,5399.0,car/driveMode/0.0
1359348,,5399.0,car/driveMode/0.0
1359349,,5399.0,car/driveMode/0.0
1359350,,5399.0,car/driveMode/0.0
1359351,,5399.0,car/driveMode/0.0
1359352,,5399.0,car/driveMode/0.0
1359353,,5399.0,car/driveMode/0.0
1359354,,5399.0,car/driveMode/0.0
1359355,,5399.0,car/driveMode/0.0
1359356,,5399.0,car/driveMode/0.0
1359357,,5399.0,car/driveMode/0.0
1359358,,5399.0,car/driveMode/0.0
1359359,,5399.0,car/driveMode/0.0
1359360,,5399.0,car/driveMode/0.0
1359361,,5399.0,car/driveMode/0.0
1359362,,5399.0,car/driveMode/0.0
1359363,,5399.0,car/driveMode/0.0
1359364,,5399.0,car/driveMode/0.0
1359365,,5399.0,car/driveMode/0.0
1359366,,5399.0,car/driveMode/0.0
1359367,,5399.0,car/driveMode/0.0
1359368,,5399.0,car/driveMode/0.0
1359369,,5399.0,car/driveMode/0.0
1359370,,5399.0,car/driveMode/0.0
1359371,,5399.0,car/driveMode/0.0
1359372,,5399.0,car/driveMode/0.0
1359373,,5399.0,car/driveMode/0.0
1359374,,5399.0,car/driveMode/0.0
1359375,,5399.0,car/driveMode/0.0
1359376,,5399.0,car/driveMode/0.0
1359377,,5399.0,car/driveMode/0.0
1359378,,5399.0,car/driveMode/0.0
1359379,,5399.0,car/driveMode/0.0
1359380,,5399.0,car/driveMode/0.0
1359381,,5399.0,car/driveMode/0.0
1359382,,5399.0,car/driveMode/0.0
1359383,,5399.0,car/driveMode/0.0
1359384,,5399.0,car/driveMode/0.0
1359385,,5399.0,car/driveMode/0.0
1359386,,5399.0,car/driveMode/0.0
1359387,,5399.0,car/driveMode/0.0
1359388,,5399.0,car/driveMode/0.0
1359389,,5399.0,car/driveMode/0.0
1359390,,5399.0,car/driveMode/0.0
1359391,,5399.0,car/driveMode/0.0
1359392,,5399.0,car/driveMode/0.0
1359393,,5399.0,car/driveMode/0.0
1359394,,5399.0,car/driveMode/0.0
1359395,,5399.0,car/driveMode/0.0
1359396,,5399.0,car/driveMode/0.0
1359397,,5399.0,car/driveMode/0.0
1359398,,5399.0,car/driveMode/0.0
1359399,,5399.0,car/driveMode/0.0
1359400,,5399.0,car/driveMode/0.0
1359401,,5399.0,car/driveMode/0.0
1359402,,5399.0,car/driveMode/0.0
1359403,,5399.0,car/driveMode/0.0
1359404,,5399.0,car/driveMode/0.0
1359405,,5399.0,car/driveMode/0.0
1359406,,5399.0,car/driveMode/0.0
1359407,,5399.0,car/driveMode/0.0
1359408,,5399.0,car/driveMode/0.0
1359409,,5399.0,car/driveMode/0.0
1359410,,5399.0,car/driveMode/0.0
1359411,,5399.0,car/driveMode/0.0
1359412,,5399.0,car/driveMode/0.0
1359413,,5399.0,car/driveMode/0.0
1359414,,5399.0,car/driveMode/0.0
1359415,,5399.0,car/driveMode/0.0
1359416,,5399.0,car/driveMode/0.0
1359417,,5399.0,car/driveMode/0.0
1359418,,5399.0,car/driveMode/0.0
1359419,,5399.0,car/driveMode/0.0
1359420,,5399.0,car/driveMode/0.0
1359421,,5399.0,car/driveMode/0.0
1359422,,5399.0,car/driveMode/0.0
1359423,,5399.0,car/driveMode/0.0
1359424,,5399.0,car/driveMode/0.0
1359425,,5399.0,car/driveMode/0.0
1359426,,5399.0,car/driveMode/0.0
1359427,,5399.0,car/driveMode/0.0
1359428,,5399.0,car/driveMode/0.0
1359429,,5399.0,car/driveMode/0.0
1359430,,5399.0,car/driveMode/0.0
1359431,,5399.0,car/driveMode/0.0
1359432,,5399.0,car/driveMode/0.0
1359433,,5399.0,car/driveMode/0.0
1359434,,5399.0,car/driveMode/0.0
1359435,,5399.0,car/driveMode/0.0
1359436,,5399.0,car/driveMode/0.0
1359437,,5399.0,car/driveMode/0.0
1359438,,5399.0,car/driveMode/0.0
1359439,,5399.0,car/driveMode/0.0
1359440,,5399.0,car/driveMode/0.0
1359441,,5399.0,car/driveMode/0.0
1359442,,5399.0,car/driveMode/0.0
1359443,,5399.0,car/driveMode/0.0
1359444,,5399.0,car/driveMode/0.0
1359445,,5399.0,car/driveMode/0.0
1359446,,5399.0,car/driveMode/0.0
1359447,,5399.0,car/driveMode/0.0
1359448,,5399.0,car/driveMode/0.0
1359449,,5399.0,car/driveMode/0.0
1359450,,5399.0,car/driveMode/0.0
1359451,,5399.0,car/driveMode/0.0
1359452,,5399.0,car/driveMode/0.0
1359453,,5399.0,car/driveMode/0.0
1359454,,5399.0,car/driveMode/0.0
1359455,,5399.0,car/driveMode/0.0
1359456,,5399.0,car/driveMode/0.0
1359457,,5399.0,car/driveMode/0.0
1359458,,5399.0,car/driveMode/0.0
1359459,,5399.0,car/driveMode/0.0
1359460,,5399.0,car/driveMode/0.0
1359461,,5399.0,car/driveMode/0.0
1359462,,5399.0,car/driveMode/0.0
1359463,,5399.0,car/driveMode/0.0
1359464,,5399.0,car/driveMode/0.0
1359465,,5399.0,car/driveMode/0.0
1359466,,5399.0,car/driveMode/0.0
1359467,,5399.0,car/driveMode/0.0
1359468,,5399.0,car/driveMode/0.0
1359469,,5399.0,car/driveMode/0.0
1359470,,5399.0,car/driveMode/0.0
1359471,,5399.0,car/driveMode/0.0
1359472,,5399.0,car/driveMode/0.0
1359473,,5399.0,car/driveMode/0.0
1359474,,5399.0,car/driveMode/0.0
1359475,,5399.0,car/driveMode/0.0
1359476,,5399.0,car/driveMode/0.0
1359477,,5399.0,car/driveMode/0.0
1359478,,5399.0,car/driveMode/0.0
1359479,,5399.0,car/driveMode/0.0
1359480,,5399.0,car/driveMode/0.0
1359481,,5399.0,car/driveMode/0.0
1359482,,5399.0,car/driveMode/0.0
1359483,,5399.0,car/driveMode/0.0
1359484,,5399.0,car/driveMode/0.0
1359485,,5399.0,car/driveMode/0.0
1359486,,5399.0,car/driveMode/0.0
1359487,,5399.0,car/driveMode/0.0
1359488,,5399.0,car/driveMode/0.0
1359489,,5399.0,car/driveMode/0.0
1359490,,5399.0,car/driveMode/0.0
1359491,,5399.0,car/driveMode/0.0
1359492,,5399.0,car/driveMode/0.0
1359493,,5399.0,car/driveMode/0.0
1359494,,5399.0,car/driveMode/0.0
1359495,,5399.0,car/driveMode/0.0
1359496,,5399.0,car/driveMode/0.0
1359497,,5399.0,car/driveMode/0.0
1359498,,5399.0,car/driveMode/0.0
1359499,,5399.0,car/driveMode/0.0
1359500,,5399.0,car/driveMode/0.0
1359501,,5399.0,car/driveMode/0.0
1359502,,5399.0,car/driveMode/0.0
1359503,,5399.0,car/driveMode/0.0
1359504,,5399.0,car/driveMode/0.0
1359505,,5399.0,car/driveMode/0.0
1359506,,5399.0,car/driveMode/0.0
1359507,,5399.0,car/driveMode/0.0
1359508,,5399.0,car/driveMode/0.0
1359509,,5399.0,car/driveMode/0.0
1359510,,5399.0,car/driveMode/0.0
1359511,,5399.0,car/driveMode/0.0
1359512,,5399.0,car/driveMode/0.0
1359513,,5399.0,car/driveMode/0.0
1359514,,5399.0,car/driveMode/0.0
1359515,,5399.0,car/driveMode/0.0
1359516,,5399.0,car/driveMode/0.0
1359517,,5399.0,car/driveMode/0.0
1359518,,5399.0,car/driveMode/0.0
1359519,,5399.0,car/driveMode/0.0
1359520,,5399.0,car/driveMode/0.0
1359521,,5399.0,car/driveMode/0.0
1359522,,5399.0,car/driveMode/0.0
1359523,,5399.0,car/driveMode/0.0
1359524,,5399.0,car/driveMode/0.0
1359525,,5399.0,car/driveMode/0.0
1359526,,5399.0,car/driveMode/0.0
1359527,,5399.0,car/driveMode/0.0
1359528,,5399.0,car/driveMode/0.0
1359529,,5399.0,car/driveMode/0.0
1359530,,5399.0,car/driveMode/0.0
1359531,,5399.0,car/driveMode/0.0
1359532,,5399.0,car/driveMode/0.0
1359533,,5399.0,car/driveMode/0.0
1359534,,5399.0,car/driveMode/0.0
1359535,,5399.0,car/driveMode/0.0
1359536,,5399.0,car/driveMode/0.0
1359537,,5399.0,car/driveMode/0.0
1359538,,5399.0,car/driveMode/0.0
1359539,,5399.0,car/driveMode/0.0
1359540,,5399.0,car/driveMode/0.0
1359541,,5399.0,car/driveMode/0.0
1359542,,5399.0,car/driveMode/0.0
1359543,,5399.0,car/driveMode/0.0
1359544,,5399.0,car/driveMode/0.0
1359545,,5399.0,car/driveMode/0.0
1359546,,5399.0,car/driveMode/0.0
1359547,,5399.0,car/driveMode/0.0
1359548,,5399.0,car/driveMode/0.0
1359549,,5399.0,car/driveMode/0.0
1359550,,5399.0,car/driveMode/0.0
1359551,,5399.0,car/driveMode/0.0
1359552,,5399.0,car/driveMode/0.0
1359553,,5399.0,car/driveMode/0.0
1359554,,5399.0,car/driveMode/0.0
1359555,,5399.0,car/driveMode/0.0
1359556,,5399.0,car/driveMode/0.0
1359557,,5399.0,car/driveMode/0.0
1359558,,5399.0,car/driveMode/0.0
1359559,,5399.0,car/driveMode/0.0
1359560,,5399.0,car/driveMode/0.0
1359561,,5399.0,car/driveMode/0.0
1359562,,5399.0,car/driveMode/0.0
1359563,,5399.0,car/driveMode/0.0
1359564,,5399.0,car/driveMode/0.0
1359565,,5399.0,car/driveMode/0.0
1359566,,5399.0,car/driveMode/0.0
1359567,,5399.0,car/driveMode/0.0
1359568,,5399.0,car/driveMode/0.0
1359569,,5399.0,car/driveMode/0.0
1359570,,5399.0,car/driveMode/0.0
1359571,,5399.0,car/driveMode/0.0
1359572,,5399.0,car/driveMode/0.0
1359573,,5399.0,car/driveMode/0.0
1359574,,5399.0,car/driveMode/0.0
1359575,,5399.0,car/driveMode/0.0
1359576,,5399.0,car/driveMode/0.0
1359577,,5399.0,car/driveMode/0.0
1359578,,5399.0,car/driveMode/0.0
1359579,,5399.0,car/driveMode/0.0
1359580,,5399.0,car/driveMode/0.0
1359581,,5399.0,car/driveMode/0.0
1359582,,5399.0,car/driveMode/0.0
1359583,,5399.0,car/driveMode/0.0
1359584,,5399.0,car/driveMode/0.0
1359585,,5399.0,car/driveMode/0.0
1359586,,5399.0,car/driveMode/0.0
1359587,,5399.0,car/driveMode/0.0
1359588,,5399.0,car/driveMode/0.0
1359589,,5399.0,car/driveMode/0.0
1359590,,5399.0,car/driveMode/0.0
1359591,,5399.0,car/driveMode/0.0
1359592,,5399.0,car/driveMode/0.0
1359593,,5399.0,car/driveMode/0.0
1359594,,5399.0,car/driveMode/0.0
1359595,,5399.0,car/driveMode/0.0
1359596,,5399.0,car/driveMode/0.0
1359597,,5399.0,car/driveMode/0.0
1359598,,5399.0,car/driveMode/0.0
1359599,,5399.0,car/driveMode/0.0
1359600,,5399.0,car/driveMode/0.0
1359601,,5399.0,car/driveMode/0.0
1359602,,5399.0,car/driveMode/0.0
1359603,,5399.0,car/driveMode/0.0
1359604,,5399.0,car/driveMode/0.0
1359605,,5399.0,car/driveMode/0.0
1359606,,5399.0,car/driveMode/0.0
1359607,,5399.0,car/driveMode/0.0
1359608,,5399.0,car/driveMode/0.0
1359609,,5399.0,car/driveMode/0.0
1359610,,5399.0,car/driveMode/0.0
1359611,,5399.0,car/driveMode/0.0
1359612,,5399.0,car/driveMode/0.0
1359613,,5399.0,car/driveMode/0.0
1359614,,5399.0,car/driveMode/0.0
1359615,,5399.0,car/driveMode/0.0
1359616,,5399.0,car/driveMode/0.0
1359617,,5399.0,car/driveMode/0.0
1359618,,5399.0,car/driveMode/0.0
1359619,,5399.0,car/driveMode/0.0
1359620,,5399.0,car/driveMode/0.0
1359621,,5399.0,car/driveMode/0.0
1359622,,5399.0,car/driveMode/0.0
1359623,,5399.0,car/driveMode/0.0
1359624,,5399.0,car/driveMode/0.0
1359625,,5399.0,car/driveMode/0.0
1359626,,5399.0,car/driveMode/0.0
1359627,,5399.0,car/driveMode/0.0
1359628,,5399.0,car/driveMode/0.0
1359629,,5399.0,car/driveMode/0.0
1359630,,5399.0,car/driveMode/0.0
1359631,,5399.0,car/driveMode/0.0
1359632,,5399.0,car/driveMode/0.0
1359633,,5399.0,car/driveMode/0.0
1359634,,5399.0,car/driveMode/0.0
1359635,,5399.0,car/driveMode/0.0
1359636,,5399.0,car/driveMode/0.0
1359637,,5399.0,car/driveMode/0.0
1359638,,5399.0,car/driveMode/0.0
1359639,,5399.0,car/driveMode/0.0
1359640,,5399.0,car/driveMode/0.0
1359641,,5399.0,car/driveMode/0.0
1359642,,5399.0,car/driveMode/0.0
1359643,,5399.0,car/driveMode/0.0
1359644,,5399.0,car/driveMode/0.0
1359645,,5399.0,car/driveMode/0.0
1359646,,5399.0,car/driveMode/0.0
1359647,,5399.0,car/driveMode/0.0
1359648,,5399.0,car/driveMode/0.0
1359649,,5399.0,car/driveMode/0.0
1359650,,5399.0,car/driveMode/0.0
1359651,,5399.0,car/driveMode/0.0
1359652,,5399.0,car/driveMode/0.0
1359653,,5399.0,car/driveMode/0.0
1359654,,5399.0,car/driveMode/0.0
1359655,,5399.0,car/driveMode/0.0
1359656,,5399.0,car/driveMode/0.0
1359657,,5399.0,car/driveMode/0.0
1359658,,5399.0,car/driveMode/0.0
1359659,,5399.0,car/driveMode/0.0
1359660,,5399.0,car/driveMode/0.0
1359661,,5399.0,car/driveMode/0.0
1359662,,5399.0,car/driveMode/0.0
1359663,,5399.0,car/driveMode/0.0
1359664,,5399.0,car/driveMode/0.0
1359665,,5399.0,car/driveMode/0.0
1359666,,5399.0,car/driveMode/0.0
1359667,,5399.0,car/driveMode/0.0
1359668,,5399.0,car/driveMode/0.0
1359669,,5399.0,car/driveMode/0.0
1359670,,5399.0,car/driveMode/0.0
1359671,,5399.0,car/driveMode/0.0
1359672,,5399.0,car/driveMode/0.0
1359673,,5399.0,car/driveMode/0.0
1359674,,5399.0,car/driveMode/0.0
1359675,,5399.0,car/driveMode/0.0
1359676,,5399.0,car/driveMode/0.0
1359677,,5399.0,car/driveMode/0.0
1359678,,5399.0,car/driveMode/0.0
1359679,,5399.0,car/driveMode/0.0
1359680,,5399.0,car/driveMode/0.0
1359681,,5399.0,car/driveMode/0.0
1359682,,5399.0,car/driveMode/0.0
1359683,,5399.0,car/driveMode/0.0
1359684,,5399.0,car/driveMode/0.0
1359685,,5399.0,car/driveMode/0.0
1359686,,5399.0,car/driveMode/0.0
1359687,,5399.0,car/driveMode/0.0
1359688,,5399.0,car/driveMode/0.0
1359689,,5399.0,car/driveMode/0.0
1359690,,5399.0,car/driveMode/0.0
1359691,,5399.0,car/driveMode/0.0
1359692,,5399.0,car/driveMode/0.0
1359693,,5399.0,car/driveMode/0.0
1359694,,5399.0,car/driveMode/0.0
1359695,,5399.0,car/driveMode/0.0
1359696,,5399.0,car/driveMode/0.0
1359697,,5399.0,car/driveMode/0.0
1359698,,5399.0,car/driveMode/0.0
1359699,,5399.0,car/driveMode/0.0
1359700,,5399.0,car/driveMode/0.0
1359701,,5399.0,car/driveMode/0.0
1359702,,5399.0,car/driveMode/0.0
1359703,,5399.0,car/driveMode/0.0
1359704,,5399.0,car/driveMode/0.0
1359705,,5399.0,car/driveMode/0.0
1359706,,5399.0,car/driveMode/0.0
1359707,,5399.0,car/driveMode/0.0
1359708,,5399.0,car/driveMode/0.0
1359709,,5399.0,car/driveMode/0.0
1359710,,5399.0,car/driveMode/0.0
1359711,,5399.0,car/driveMode/0.0
1359712,,5399.0,car/driveMode/0.0
1359713,,5399.0,car/driveMode/0.0
1359714,,5399.0,car/driveMode/0.0
1359715,,5399.0,car/driveMode/0.0
1359716,,5399.0,car/driveMode/0.0
1359717,,5399.0,car/driveMode/0.0
1359718,,5399.0,car/driveMode/0.0
1359719,,5399.0,car/driveMode/0.0
1359720,,5399.0,car/driveMode/0.0
1359721,,5399.0,car/driveMode/0.0
1359722,,5399.0,car/driveMode/0.0
1359723,,5399.0,car/driveMode/0.0
1359724,,5399.0,car/driveMode/0.0
1359725,,5399.0,car/driveMode/0.0
1359726,,5399.0,car/driveMode/0.0
1359727,,5399.0,car/driveMode/0.0
1359728,,5399.0,car/driveMode/0.0
1359729,,5399.0,car/driveMode/0.0
1359730,,5399.0,car/driveMode/0.0
1359731,,5399.0,car/driveMode/0.0
1359732,,5399.0,car/driveMode/0.0
1359733,,5399.0,car/driveMode/0.0
1359734,,5399.0,car/driveMode/0.0
1359735,,5399.0,car/driveMode/0.0
1359736,,5399.0,car/driveMode/0.0
1359737,,5399.0,car/driveMode/0.0
1359738,,5399.0,car/driveMode/0.0
1359739,,5399.0,car/driveMode/0.0
1359740,,5399.0,car/driveMode/0.0
1359741,,5399.0,car/driveMode/0.0
1359742,,5399.0,car/driveMode/0.0
1359743,,5399.0,car/driveMode/0.0
1359744,,5399.0,car/driveMode/0.0
1359745,,5399.0,car/driveMode/0.0
1359746,,5399.0,car/driveMode/0.0
1359747,,5399.0,car/driveMode/0.0
1359748,,5399.0,car/driveMode/0.0
1359749,,5399.0,car/driveMode/0.0
1359750,,5399.0,car/driveMode/0.0
1359751,,5399.0,car/driveMode/0.0
1359752,,5399.0,car/driveMode/0.0
1359753,,5399.0,car/driveMode/0.0
1359754,,5399.0,car/driveMode/0.0
1359755,,5399.0,car/driveMode/0.0
1359756,,5399.0,car/driveMode/0.0
1359757,,5399.0,car/driveMode/0.0
1359758,,5399.0,car/driveMode/0.0
1359759,,5399.0,car/driveMode/0.0
1359760,,5399.0,car/driveMode/0.0
1359761,,5399.0,car/driveMode/0.0
1359762,,5399.0,car/driveMode/0.0
1359763,,5399.0,car/driveMode/0.0
1359764,,5399.0,car/driveMode/0.0
1359765,,5399.0,car/driveMode/0.0
1359766,,5399.0,car/driveMode/0.0
