0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,0,7,3,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
0,3,237,0,11,21,7,17,0,0,0,0,1,0,12,0,0,0,0,0,1,0,0,0
0,0,29,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,40,2,7,31,2,10,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0,1,65,0,7,69,4,20,0,0,0,1,0,0,22,0,0,0,0,0,0,0,1,0
0,0,70,2,12,16,2,13,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0
0,2,79,2,6,9,3,91,0,0,0,0,0,1,18,0,0,0,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,1,9,1,4,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,49,0,6,17,2,15,0,0,0,0,0,0,32,0,0,0,1,0,1,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
